timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
2025-09-02 21:50:00,0.007989682645143156,26.98230041110979,74.85776904144446,0.17563913090715824,0.0,0.0,0.0,0.0,,,27.677310631164374,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 22:00:00,0.008003047843353773,26.864055742575108,74.25416426478647,0.0,0.0,0.0,0.0,0.0,,,27.577733039117124,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 22:10:00,0.007632455538562569,26.801381846245405,74.3473432467328,0.23751244154180073,0.0,0.0,0.0,0.0,,,27.669602126629144,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 22:20:00,0.00611615732369078,26.708472054028174,73.84689990230281,0.0,0.0,0.0,0.0,0.0,,,27.65019347474586,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 22:30:00,0.007609433496921242,26.913096068649175,74.30405583336587,0.0,0.0,0.0,0.0,0.0,,,27.35768574523358,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 22:40:00,0.007784890472490979,26.80081519016782,74.66725412104223,0.0,0.0,0.0,0.0,0.0,,,27.187102868686033,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 22:50:00,0.00729483628795637,26.821990213358436,74.54763154494508,0.0,0.0,0.0,0.0,0.0,,,27.185736342198943,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 23:00:00,0.006372138940947383,27.024706707429,74.71608163405759,0.01011394646119033,0.0,0.0,0.0,0.0,,,27.457639067971883,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 23:10:00,0.0058175946385682084,27.052472993043835,74.43649842437699,0.532706848906227,0.0,0.0,0.0,0.0,,,27.408081698552994,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 23:20:00,0.005697640996825077,26.86621350745059,74.5895136016202,0.0,0.0,0.0,0.0,0.0,,,27.28497619749301,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 23:30:00,0.007269484492427378,26.7806817270291,75.27833688238799,0.0,0.0,0.0,0.0,0.0,,,27.1871692715052,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 23:40:00,0.007825353239151756,26.769646592871226,75.05741801666217,0.16218436734628788,0.0,0.0,0.0,0.0,,,27.14182498167383,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 23:50:00,0.007949355455873644,26.773333325739546,75.15144580898524,0.05149313886423699,0.0,0.0,0.0,0.0,,,27.14502506630294,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 00:00:00,0.00753959561995586,26.769325313218957,75.86420809860222,0.24918839275200325,0.0,0.0,0.0,0.0,,,26.79542283467522,0.903834954,97,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 00:10:00,0.006747048445569832,26.554205137450005,75.4807896696741,0.010326770963119208,0.0,0.0,0.0,0.0,,,26.506896983177985,0.903834954,97,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 00:20:00,0.00714128179257566,26.577964066573703,76.09145086871243,0.06471617791678255,0.0,0.0,0.0,0.0,,,26.356361295260964,0.903834954,97,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 00:30:00,0.006951698141867777,26.607080472665896,75.65141062560454,0.06471617791678255,0.0,0.0,0.0,0.0,,,26.15007978502384,0.903834954,97,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 00:40:00,0.005836680752616083,26.520707553311833,75.70535808137986,0.09122402426372339,0.0,0.0,0.0,0.0,,,25.930952755524267,0.903834954,97,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 00:50:00,0.00690077235062755,26.81526483834093,76.58466263928929,0.10904153445389234,0.0,0.0,0.0,0.0,,,25.917884595307164,0.903834954,97,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 01:00:00,0.007242392926586829,26.722031950293236,77.01559913726523,0.0,0.0,0.0,0.0,0.0,,,26.049023347096423,0.903834954,97,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 01:10:00,0.007436470442725872,26.69484063515421,76.43179819096325,0.10333294751884461,0.0,0.0,0.0,0.0,,,25.988947097677894,0.903834954,97,0.0,0.0,0.0,0.0,0.0,0.0
